gid,cname,planting,harvest,wsgd,gwad
18,Biharamulo,2022-02-23,2022-07-01,0.407,2469
18,Biharamulo,2022-02-15,2022-07-01,0.339,3469
18,Biharamulo,2022-02-26,2022-07-01,0.392,2293
18,Biharamulo,2022-02-05,2022-07-01,0.145,4449
18,Biharamulo,2022-02-08,2022-07-01,0,4213
18,Biharamulo,2022-02-05,2022-07-01,0.401,4340
18,Biharamulo,2022-02-10,2022-07-01,0.146,4012
18,Biharamulo,2022-02-19,2022-07-01,0.388,3049
18,Biharamulo,2022-02-06,2022-07-01,0.242,4235
18,Biharamulo,2022-02-04,2022-07-01,0.113,4558
18,Biharamulo,2022-02-20,2022-07-01,0.401,2858
18,Biharamulo,2022-02-24,2022-07-01,0.265,2588
18,Biharamulo,2022-02-18,2022-07-01,0.269,3255
18,Biharamulo,2022-02-04,2022-07-01,0.222,4467
18,Biharamulo,2022-02-21,2022-07-01,0.243,2960
18,Biharamulo,2022-02-20,2022-07-01,0.325,3029
18,Biharamulo,2022-02-17,2022-07-01,0.231,3354
18,Biharamulo,2022-02-10,2022-07-01,0.14,4096
19,Bukoba Rural,2023-02-20,2023-06-29,0.113,3256
19,Bukoba Rural,2023-02-25,2023-06-29,0,2427
19,Bukoba Rural,2023-02-20,2023-06-29,0,2765
19,Bukoba Rural,2023-01-31,2023-06-10,0.585,3327
19,Bukoba Rural,2023-01-31,2023-06-12,0.529,3443
19,Bukoba Rural,2023-02-24,2023-06-29,0.28,2672
19,Bukoba Rural,2023-02-19,2023-06-29,0.251,3052
5,Lake Manyara,2022-11-03,2023-03-06,0,3009
19,Bukoba Rural,2023-02-10,2023-06-23,0.8,3078
19,Bukoba Rural,2023-02-04,2023-06-15,0.71,3252
19,Bukoba Rural,2023-02-08,2023-06-20,0.626,3232
19,Bukoba Rural,2023-02-18,2023-06-29,0.107,3408
19,Bukoba Rural,2023-03-01,2023-06-29,0.056,2162
19,Bukoba Rural,2023-02-08,2023-06-22,0.601,3415
19,Bukoba Rural,2023-02-17,2023-06-28,0.374,3320
19,Bukoba Rural,2023-02-19,2023-06-29,0,3081
19,Bukoba Rural,2023-02-10,2023-06-27,0.394,3506
19,Bukoba Rural,2023-02-03,2023-06-12,0.653,3227
19,Bukoba Rural,2023-02-04,2023-06-16,0.757,3214
19,Bukoba Rural,2023-02-06,2023-06-18,0.762,3144
19,Bukoba Rural,2023-02-03,2023-06-14,0.588,3314
19,Bukoba Rural,2023-02-15,2023-06-29,0.061,3360
19,Bukoba Rural,2023-02-24,2023-06-29,0.033,2587
19,Bukoba Rural,2023-02-07,2023-06-21,0.639,3356
19,Bukoba Rural,2023-02-06,2023-06-15,0.732,3174
19,Bukoba Rural,2023-02-25,2023-06-29,0,2353
19,Bukoba Rural,2023-02-10,2023-06-27,0.448,3437
19,Bukoba Rural,2023-02-12,2023-06-25,0.576,3285
19,Bukoba Rural,2023-02-20,2023-06-29,0,2860
19,Bukoba Rural,2023-02-16,2023-06-29,0.177,3160
19,Bukoba Rural,2023-02-10,2023-06-22,0.625,3210
19,Bukoba Rural,2023-02-19,2023-06-29,0,3053
19,Bukoba Rural,2023-02-11,2023-06-22,0.688,3008
19,Bukoba Rural,2023-02-01,2023-06-14,0.689,3403
19,Bukoba Rural,2023-03-01,2023-06-29,0.186,2247
19,Bukoba Rural,2023-02-17,2023-06-29,0.186,3312
19,Bukoba Rural,2023-02-21,2023-06-29,0.268,2802
19,Bukoba Rural,2022-10-23,2023-02-25,0,3035
19,Bukoba Rural,2022-10-12,2023-02-16,0,3354
19,Bukoba Rural,2022-10-06,2023-02-08,0,2914
5,Lake Manyara,2022-11-02,2023-03-06,0,3195
19,Bukoba Rural,2022-10-07,2023-02-11,0,3072
19,Bukoba Rural,2022-10-19,2023-02-22,0,3075
19,Bukoba Rural,2022-10-16,2023-02-20,0,3176
19,Bukoba Rural,2022-10-09,2023-02-12,0,3086
19,Bukoba Rural,2022-10-26,2023-03-02,0,3259
19,Bukoba Rural,2022-10-26,2023-03-04,0,3414
19,Bukoba Rural,2022-11-01,2023-03-06,0,3297
19,Bukoba Rural,2022-10-28,2023-03-03,0,3307
19,Bukoba Rural,2022-10-10,2023-02-14,0,3220
19,Bukoba Rural,2022-11-04,2023-03-06,0,3120
19,Bukoba Rural,2022-10-27,2023-03-04,0,3328
19,Bukoba Rural,2022-10-07,2023-02-09,0,2993
19,Bukoba Rural,2022-10-28,2023-03-04,0,3281
19,Bukoba Rural,2022-10-09,2023-02-12,0,3074
19,Bukoba Rural,2022-10-31,2023-03-06,0,3260
19,Bukoba Rural,2022-10-11,2023-02-16,0,3395
19,Bukoba Rural,2022-11-03,2023-03-06,0,2991
19,Bukoba Rural,2022-10-24,2023-02-26,0,3118
19,Bukoba Rural,2022-10-12,2023-02-16,0,3276
19,Bukoba Rural,2022-10-18,2023-02-22,0,3138
19,Bukoba Rural,2022-10-19,2023-02-24,0,3045
19,Bukoba Rural,2022-10-14,2023-02-17,0,3321
19,Bukoba Rural,2022-10-29,2023-03-05,0,3284
19,Bukoba Rural,2022-10-28,2023-03-04,0,3255
19,Bukoba Rural,2022-10-31,2023-03-06,0,3252
19,Bukoba Rural,2022-10-19,2023-02-24,0,3181
19,Bukoba Rural,2022-10-17,2023-02-22,0,3118
19,Bukoba Rural,2022-10-17,2023-02-20,0,3119
19,Bukoba Rural,2022-10-06,2023-02-09,0,2981
19,Bukoba Rural,2022-10-30,2023-03-06,0,3426
19,Bukoba Rural,2022-10-15,2023-02-20,0,3255
19,Bukoba Rural,2022-02-14,2022-07-01,0,3650
5,Lake Manyara,2022-11-04,2023-03-06,0,2790
19,Bukoba Rural,2022-02-17,2022-07-01,0,3249
19,Bukoba Rural,2022-02-07,2022-07-01,0,4116
19,Bukoba Rural,2022-02-14,2022-07-01,0,3538
19,Bukoba Rural,2022-01-31,2022-07-01,0,4431
19,Bukoba Rural,2022-02-22,2022-07-01,0,2792
19,Bukoba Rural,2022-01-31,2022-07-01,0,4435
19,Bukoba Rural,2022-02-28,2022-07-01,0,2274
19,Bukoba Rural,2022-02-20,2022-07-01,0.122,2922
19,Bukoba Rural,2022-03-01,2022-07-01,0,2110
19,Bukoba Rural,2022-03-01,2022-07-01,0,2217
19,Bukoba Rural,2022-02-19,2022-07-01,0,3288
19,Bukoba Rural,2022-02-04,2022-07-01,0,4371
19,Bukoba Rural,2022-02-16,2022-07-01,0,3299
19,Bukoba Rural,2022-02-01,2022-07-01,0,4669
19,Bukoba Rural,2022-02-09,2022-07-01,0,4044
19,Bukoba Rural,2022-02-13,2022-07-01,0,3520
19,Bukoba Rural,2022-02-26,2022-07-01,0,2669
19,Bukoba Rural,2022-02-18,2022-07-01,0,3146
19,Bukoba Rural,2022-02-11,2022-07-01,0,3813
19,Bukoba Rural,2022-02-16,2022-07-01,0,3587
19,Bukoba Rural,2022-02-12,2022-07-01,0,4038
19,Bukoba Rural,2022-02-16,2022-07-01,0,3722
19,Bukoba Rural,2022-02-21,2022-07-01,0.018,2836
19,Bukoba Rural,2022-02-22,2022-07-01,0,2641
19,Bukoba Rural,2022-02-21,2022-07-01,0,2823
19,Bukoba Rural,2022-02-02,2022-07-01,0,4718
19,Bukoba Rural,2022-02-18,2022-07-01,0,3562
19,Bukoba Rural,2022-03-01,2022-07-01,0,2030
19,Bukoba Rural,2022-02-08,2022-07-01,0,3820
19,Bukoba Rural,2022-02-28,2022-07-01,0,2074
19,Bukoba Rural,2022-02-14,2022-07-01,0.13,3378
19,Bukoba Rural,2022-02-04,2022-07-01,0,4659
5,Lake Manyara,2022-11-04,2023-03-06,0,2891
19,Bukoba Rural,2021-10-08,2022-02-11,0,4059
19,Bukoba Rural,2021-10-25,2022-03-03,0,3972
19,Bukoba Rural,2021-10-29,2022-03-06,0,3544
19,Bukoba Rural,2021-10-15,2022-02-20,0,4062
19,Bukoba Rural,2021-10-16,2022-02-21,0,4084
19,Bukoba Rural,2021-10-19,2022-02-23,0,4018
19,Bukoba Rural,2021-10-13,2022-02-18,0,4257
19,Bukoba Rural,2021-10-19,2022-02-23,0,4014
19,Bukoba Rural,2021-10-18,2022-02-22,0,4040
19,Bukoba Rural,2021-10-07,2022-02-10,0,3960
19,Bukoba Rural,2021-10-10,2022-02-13,0,4158
19,Bukoba Rural,2021-10-24,2022-03-02,0,4021
19,Bukoba Rural,2021-11-01,2022-03-06,0,3306
19,Bukoba Rural,2021-11-01,2022-03-06,0,3300
19,Bukoba Rural,2021-10-28,2022-03-06,0,3616
19,Bukoba Rural,2021-10-16,2022-02-21,0,4090
19,Bukoba Rural,2021-10-15,2022-02-20,0,4056
19,Bukoba Rural,2021-10-11,2022-02-15,0,4158
19,Bukoba Rural,2021-11-04,2022-03-06,0,2904
19,Bukoba Rural,2021-10-22,2022-02-27,0,3916
19,Bukoba Rural,2021-10-18,2022-02-22,0,4037
19,Bukoba Rural,2021-10-24,2022-03-02,0,4003
19,Bukoba Rural,2021-10-10,2022-02-13,0,4158
19,Bukoba Rural,2021-10-28,2022-03-06,0,3633
19,Bukoba Rural,2021-10-16,2022-02-21,0,4071
19,Bukoba Rural,2021-10-27,2022-03-06,0,3716
19,Bukoba Rural,2021-11-03,2022-03-06,0,3039
19,Bukoba Rural,2021-10-31,2022-03-06,0,3402
19,Bukoba Rural,2021-11-02,2022-03-06,0,3163
19,Bukoba Rural,2021-10-23,2022-03-01,0,3994
19,Bukoba Rural,2021-10-11,2022-02-15,0,4158
19,Bukoba Rural,2021-10-24,2022-03-02,0,4023
5,Lake Manyara,2022-10-10,2023-02-14,0,2159
20,Bukoba Urban,2023-02-07,2023-06-17,0.876,3034
20,Bukoba Urban,2023-02-08,2023-06-22,0.856,3089
20,Bukoba Urban,2023-02-28,2023-06-29,0.842,1629
20,Bukoba Urban,2023-02-23,2023-06-29,0.811,2342
20,Bukoba Urban,2023-02-03,2023-06-14,0.868,3161
20,Bukoba Urban,2023-02-25,2023-06-29,0.818,2154
20,Bukoba Urban,2023-02-11,2023-06-24,0.837,3038
20,Bukoba Urban,2023-02-22,2023-06-29,0.834,2301
20,Bukoba Urban,2023-02-21,2023-06-29,0.835,2432
20,Bukoba Urban,2023-03-01,2023-06-29,0.837,1581
20,Bukoba Urban,2023-02-19,2023-06-29,0.854,2752
20,Bukoba Urban,2023-02-27,2023-06-29,0.825,1960
20,Bukoba Urban,2023-02-11,2023-06-29,0.856,3057
20,Bukoba Urban,2023-02-19,2023-06-29,0.832,2806
20,Bukoba Urban,2023-02-06,2023-06-18,0.879,3070
20,Bukoba Urban,2023-02-11,2023-06-24,0.863,2967
20,Bukoba Urban,2023-02-08,2023-06-20,0.839,3091
20,Bukoba Urban,2023-02-15,2023-06-29,0.832,2910
20,Bukoba Urban,2023-02-05,2023-06-16,0.854,2909
20,Bukoba Urban,2023-02-17,2023-06-29,0.835,2812
20,Bukoba Urban,2023-02-09,2023-06-19,0.867,3081
20,Bukoba Urban,2023-02-11,2023-06-23,0.85,3035
20,Bukoba Urban,2023-02-18,2023-06-29,0.845,2526
20,Bukoba Urban,2022-11-01,2023-03-06,0,3205
20,Bukoba Urban,2022-11-03,2023-03-06,0,2962
20,Bukoba Urban,2022-10-15,2023-02-18,0,2765
20,Bukoba Urban,2022-10-26,2023-03-02,0,3107
20,Bukoba Urban,2022-10-29,2023-03-06,0,3284
20,Bukoba Urban,2022-11-04,2023-03-06,0,2833
20,Bukoba Urban,2022-10-28,2023-03-03,0,3178
20,Bukoba Urban,2022-10-11,2023-02-15,0,2541
20,Bukoba Urban,2022-10-30,2023-03-06,0,3325
5,Lake Manyara,2022-10-31,2023-03-06,0,3123
20,Bukoba Urban,2022-10-14,2023-02-19,0,2741
20,Bukoba Urban,2022-10-11,2023-02-14,0,2578
20,Bukoba Urban,2022-10-19,2023-02-22,0,2811
20,Bukoba Urban,2022-10-11,2023-02-15,0,2541
20,Bukoba Urban,2022-10-14,2023-02-19,0,2795
20,Bukoba Urban,2022-10-06,2023-02-08,0,1981
20,Bukoba Urban,2022-10-16,2023-02-20,0,2766
20,Bukoba Urban,2022-10-20,2023-02-23,0,2694
20,Bukoba Urban,2022-10-11,2023-02-15,0,2561
20,Bukoba Urban,2022-10-23,2023-02-27,0,3031
20,Bukoba Urban,2022-10-20,2023-02-24,0,2860
20,Bukoba Urban,2022-10-11,2023-02-14,0,2562
20,Bukoba Urban,2022-10-26,2023-03-02,0,3096
20,Bukoba Urban,2022-10-24,2023-02-27,0,2924
20,Bukoba Urban,2022-10-20,2023-02-25,0,2760
20,Bukoba Urban,2022-10-06,2023-02-08,0,1981
20,Bukoba Urban,2022-10-08,2023-02-12,0,2242
20,Bukoba Urban,2022-10-24,2023-02-26,0,2891
20,Bukoba Urban,2022-11-01,2023-03-06,0,3136
20,Bukoba Urban,2022-10-09,2023-02-14,0,2402
20,Bukoba Urban,2022-10-09,2023-02-13,0,2421
20,Bukoba Urban,2022-11-04,2023-03-06,0,2917
20,Bukoba Urban,2022-10-15,2023-02-19,0,2676
20,Bukoba Urban,2022-10-23,2023-02-26,0,2905
20,Bukoba Urban,2022-10-19,2023-02-24,0,2745
20,Bukoba Urban,2022-02-26,2022-07-01,0.797,1531
20,Bukoba Urban,2022-02-02,2022-07-01,0.789,3907
20,Bukoba Urban,2022-02-26,2022-07-01,0.797,1531
20,Bukoba Urban,2022-02-14,2022-07-01,0.791,2837
20,Bukoba Urban,2022-02-07,2022-07-01,0.795,3346
20,Bukoba Urban,2022-03-01,2022-07-01,0.799,1125
20,Bukoba Urban,2022-02-21,2022-07-01,0.791,2134
5,Lake Manyara,2022-10-24,2023-02-28,0,2988
20,Bukoba Urban,2022-02-28,2022-07-01,0.797,1218
20,Bukoba Urban,2022-02-19,2022-07-01,0.794,2338
20,Bukoba Urban,2022-02-22,2022-07-01,0.793,1938
20,Bukoba Urban,2022-02-18,2022-07-01,0.795,2430
20,Bukoba Urban,2022-02-17,2022-07-01,0.795,2533
20,Bukoba Urban,2022-03-01,2022-07-01,0.799,1128
20,Bukoba Urban,2022-02-13,2022-07-01,0.793,2934
20,Bukoba Urban,2022-02-13,2022-07-01,0.793,2935
20,Bukoba Urban,2022-02-08,2022-07-01,0.796,3242
20,Bukoba Urban,2022-02-17,2022-07-01,0.795,2533
20,Bukoba Urban,2022-02-10,2022-07-01,0.791,3245
20,Bukoba Urban,2022-02-28,2022-07-01,0.797,1216
20,Bukoba Urban,2022-02-16,2022-07-01,0.789,2640
20,Bukoba Urban,2022-02-04,2022-07-01,0.794,3751
20,Bukoba Urban,2022-02-25,2022-07-01,0.796,1640
20,Bukoba Urban,2022-02-03,2022-07-01,0.79,3861
20,Bukoba Urban,2022-02-10,2022-07-01,0.791,3246
20,Bukoba Urban,2022-02-02,2022-07-01,0.789,3906
20,Bukoba Urban,2022-02-26,2022-07-01,0.797,1531
20,Bukoba Urban,2022-02-14,2022-07-01,0.791,2838
20,Bukoba Urban,2022-02-22,2022-07-01,0.793,1935
20,Bukoba Urban,2022-02-16,2022-07-01,0.789,2639
20,Bukoba Urban,2022-01-31,2022-07-01,0.792,3860
20,Bukoba Urban,2022-02-18,2022-07-01,0.795,2430
20,Bukoba Urban,2022-02-03,2022-07-01,0.79,3861
20,Bukoba Urban,2022-02-23,2022-07-01,0.794,1829
20,Bukoba Urban,2022-02-02,2022-07-01,0.789,3907
20,Bukoba Urban,2021-10-11,2022-02-15,0,3657
20,Bukoba Urban,2021-10-20,2022-02-24,0,3427
20,Bukoba Urban,2021-10-22,2022-02-27,0,3439
20,Bukoba Urban,2021-10-11,2022-02-15,0,3649
20,Bukoba Urban,2021-10-28,2022-03-06,0,3375
5,Lake Manyara,2022-10-27,2023-03-04,0,3219
20,Bukoba Urban,2021-10-16,2022-02-21,0,3527
20,Bukoba Urban,2021-10-21,2022-02-26,0,3379
20,Bukoba Urban,2021-10-10,2022-02-13,0,3651
20,Bukoba Urban,2021-10-25,2022-03-03,0,3620
20,Bukoba Urban,2021-10-23,2022-03-01,0,3579
20,Bukoba Urban,2021-10-25,2022-03-03,0,3615
20,Bukoba Urban,2021-10-25,2022-03-03,0,3615
20,Bukoba Urban,2021-10-14,2022-02-19,0,3626
20,Bukoba Urban,2021-10-22,2022-02-27,0,3439
20,Bukoba Urban,2021-10-28,2022-03-06,0,3366
20,Bukoba Urban,2021-10-24,2022-03-02,0,3615
20,Bukoba Urban,2021-10-12,2022-02-16,0,3587
20,Bukoba Urban,2021-10-07,2022-02-10,0,3336
20,Bukoba Urban,2021-10-31,2022-03-06,0,3210
20,Bukoba Urban,2021-10-12,2022-02-16,0,3595
20,Bukoba Urban,2021-10-11,2022-02-15,0,3658
20,Bukoba Urban,2021-10-30,2022-03-06,0,3256
20,Bukoba Urban,2021-10-16,2022-02-21,0,3532
20,Bukoba Urban,2021-10-31,2022-03-06,0,3215
20,Bukoba Urban,2021-10-30,2022-03-06,0,3255
20,Bukoba Urban,2021-10-21,2022-02-26,0,3379
20,Bukoba Urban,2021-10-28,2022-03-06,0,3367
20,Bukoba Urban,2021-10-17,2022-02-20,0,3437
20,Bukoba Urban,2021-10-09,2022-02-12,0,3526
20,Bukoba Urban,2021-10-15,2022-02-20,0,3510
20,Bukoba Urban,2021-10-09,2022-02-12,0,3515
20,Bukoba Urban,2021-10-22,2022-02-27,0,3439
20,Bukoba Urban,2021-10-31,2022-03-06,0,3208
20,Bukoba Urban,2021-11-01,2022-03-06,0,3129
20,Bukoba Urban,2023-02-16,2023-06-28,0.846,2951
20,Bukoba Urban,2023-02-15,2023-06-26,0.864,2848
20,Bukoba Urban,2023-02-26,2023-06-29,0.817,1875
5,Lake Manyara,2022-10-29,2023-03-04,0,3120
20,Bukoba Urban,2023-02-12,2023-06-29,0.845,3142
20,Bukoba Urban,2023-02-21,2023-06-29,0.811,2677
20,Bukoba Urban,2023-02-28,2023-06-29,0.82,1904
20,Bukoba Urban,2023-02-12,2023-06-25,0.864,2938
20,Bukoba Urban,2023-02-09,2023-06-21,0.852,3064
21,Karagwe,2023-02-03,2023-06-12,0.655,3227
21,Karagwe,2023-02-22,2023-06-29,0.524,2823
21,Karagwe,2023-02-15,2023-06-29,0.328,3181
21,Karagwe,2023-02-01,2023-06-11,0.717,3324
21,Karagwe,2023-02-14,2023-06-29,0.452,3064
21,Karagwe,2023-02-15,2023-06-27,0.538,3005
21,Karagwe,2023-02-17,2023-06-29,0.527,3250
21,Karagwe,2023-02-05,2023-06-14,0.749,3183
21,Karagwe,2023-02-15,2023-06-28,0.462,3281
21,Karagwe,2023-02-21,2023-06-29,0.524,2649
21,Karagwe,2023-03-01,2023-06-29,0.553,2208
21,Karagwe,2023-02-21,2023-06-29,0.435,2792
21,Karagwe,2023-02-07,2023-06-19,0.801,3072
21,Karagwe,2023-02-13,2023-06-26,0.742,3010
21,Karagwe,2023-02-16,2023-06-29,0.245,2978
21,Karagwe,2023-02-20,2023-06-29,0.532,3000
21,Karagwe,2023-02-08,2023-06-22,0.616,3342
21,Karagwe,2023-02-19,2023-06-29,0.369,3101
21,Karagwe,2023-02-26,2023-06-29,0.544,2411
21,Karagwe,2023-02-08,2023-06-25,0.599,3263
21,Karagwe,2023-02-27,2023-06-29,0.55,2417
21,Karagwe,2023-02-02,2023-06-13,0.651,3270
21,Karagwe,2023-01-31,2023-06-10,0.637,3349
21,Karagwe,2023-02-21,2023-06-29,0.501,3038
21,Karagwe,2023-02-21,2023-06-29,0.241,2671
21,Karagwe,2023-02-15,2023-06-27,0.523,3065
21,Karagwe,2023-02-08,2023-06-22,0.628,3329
21,Karagwe,2023-02-20,2023-06-29,0.395,3095
21,Karagwe,2023-02-11,2023-06-23,0.611,3177
21,Karagwe,2023-02-03,2023-06-18,0.693,3350
5,Lake Manyara,2022-10-11,2023-02-15,0,2292
21,Karagwe,2023-02-25,2023-06-29,0.259,2358
21,Karagwe,2023-02-14,2023-06-29,0.329,3122
21,Karagwe,2023-02-27,2023-06-29,0.544,2322
21,Karagwe,2023-02-20,2023-06-29,0.565,2970
21,Karagwe,2023-02-25,2023-06-29,0.491,2563
21,Karagwe,2023-01-31,2023-06-12,0.718,3358
21,Karagwe,2023-02-08,2023-06-25,0.541,3414
21,Karagwe,2022-10-16,2023-02-19,0,3199
21,Karagwe,2022-10-26,2023-03-02,0,3262
21,Karagwe,2022-10-25,2023-02-27,0,3034
21,Karagwe,2022-10-22,2023-02-25,0,2947
21,Karagwe,2022-11-01,2023-03-06,0,3316
21,Karagwe,2022-10-18,2023-02-22,0,3108
21,Karagwe,2022-10-11,2023-02-14,0,3285
21,Karagwe,2022-10-09,2023-02-12,0,3160
21,Karagwe,2022-10-29,2023-03-05,0,3384
21,Karagwe,2022-10-12,2023-02-17,0,3255
21,Karagwe,2022-10-13,2023-02-16,0,3310
21,Karagwe,2022-10-06,2023-02-09,0,2987
21,Karagwe,2022-10-29,2023-03-05,0,3170
21,Karagwe,2022-10-25,2023-02-27,0,3122
21,Karagwe,2022-10-06,2023-02-10,0,3065
21,Karagwe,2022-10-28,2023-03-05,0,3422
21,Karagwe,2022-11-04,2023-03-06,0,2951
21,Karagwe,2022-11-02,2023-03-06,0,3192
21,Karagwe,2022-10-17,2023-02-21,0,3288
21,Karagwe,2022-10-12,2023-02-17,0,3242
21,Karagwe,2022-10-16,2023-02-19,0,3212
21,Karagwe,2022-10-07,2023-02-10,0,2995
21,Karagwe,2022-10-17,2023-02-20,0,3075
21,Karagwe,2022-10-27,2023-03-03,0,3295
21,Karagwe,2022-10-11,2023-02-16,0,3360
21,Karagwe,2022-10-22,2023-02-26,0,3102
21,Karagwe,2022-10-19,2023-02-22,0,3194
21,Karagwe,2022-10-06,2023-02-09,0,2990
5,Lake Manyara,2022-11-02,2023-03-06,0,2998
21,Karagwe,2022-10-19,2023-02-23,0,3104
